DATA_COMPRA,COD_CLIENTE,COD_PRODUTO,NOME_PRODUTO
20191207,9O9GYJ01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191207,74729901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191207,96706301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191207,14590401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191207,99BMGB01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191207,91714001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191207,99INWN01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20191207,99INWN01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191207,99LDKD01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20191207,99LDKD01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191207,99KUVP01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191207,99E60V01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20191207,04234401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191207,44557501,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191207,72975301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191207,72729101,22752,CELULAR RIU FLIP 2.4 DB DOURADO              
20191207,22023001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191207,99A99I01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191207,99CJF301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191207,79891701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191207,99DG3E01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191207,99DG3E01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20191207,99E60V01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,YYYO5A01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,YYYNVG01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,YYYO6H01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,YYYO6H01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20191206,YYYLO801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,YYYLO801,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20191206,YYYO2501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,YYYOEL01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,YYYILN01,24716,RECEPTOR MIDIA BOX HDTV B3                   
20191206,YYYILN01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,YYYNJW01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,99DFRE01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191206,99808301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,90447601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,9OK2YX01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,999OUZ01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,96366401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,9OKXL501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,90642701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,29711301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,89997201,25730,SMARTPHONE SAMSUNG GAL J4 CORE 16GB AZUL     
20191206,99CDYO01,26222,CELULAR INFINITY W201 PRETO                  
20191206,15276701,25366,TABLET NB728 MINI MS40G PRETO                
20191206,99DI0Y01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20191206,99DI0Y01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,99FXLA01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,9ODQ2E01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,99HHID01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191206,23757101,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20191206,9OMA1101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,07368301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,9NZX7R01,26460,CAIXA DE SOM AMPLIF.TROLLEY 8 POL SP329      
20191206,99BJNR01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,9O3AG801,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20191206,9O3AG801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,9O1QAD01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,9O5LD601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,9OONYI01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,9OBSPY01,26524,SMARTPHONE LG K12 MAX PRETO                  
20191206,99L89O01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,99L0O701,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20191206,99LPMF01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,9OLZUI01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,9OLZUI01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20191206,9NZEV001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,9NZ4HE01,26178,"TELEVISOR SMART 49"" 49SK6200 HD LED 4K SEMP T"
20191206,9NYFE601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,9NYFE601,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20191206,97445101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,99C4KP01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,17033801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,17483001,26243,SUPORTE UNIV. BEDIN BU-25                    
20191206,41170801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,16610001,25995,"TELEVISOR 24"" S1300 L1850 HD LED SEMP TCL    "
20191206,999GZY01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,999UZI01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,99ELFD01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20191206,99ELFD01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,09452901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,98857701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,99ENX301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,99ENX301,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20191206,99DFFW01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,99DFFW01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20191206,55927301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,99HRM201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,91366401,26243,SUPORTE UNIV. BEDIN BU-25                    
20191206,999CFN01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,64688401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,23807401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,23807401,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20191206,17680801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,99BI2B01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,02528201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,13992901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,13992901,25355,"TELEVISOR SMART 43"" UN43J5290 SAMSUNG        "
20191206,99HZMK01,26344,"TELEVISOR SMART 50"" P6US ULTRA HD 4K HDR SEMP"
20191206,99HZMK01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,99935801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,9OLI6F01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,06524301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,06524301,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20191206,9OOGQE01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20191206,33741301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,99EKD101,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20191206,14179801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,9OGPH201,25684,SMARTPHONE MOTOROLA MOTO ONE DB BRANCO       
20191206,9OCOAX01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,12789101,25355,"TELEVISOR SMART 43"" UN43J5290 SAMSUNG        "
20191206,12789101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,99ITHB01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191206,9NZCIB01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,9NYHG601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,9ONCI901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,12871301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,99FBXY01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,03353201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,91183701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,78450801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,68635401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,67840801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,99CA4F01,26003,SMARTPHONE SAMSUNG GAL A20  A205 32GB PRETO  
20191206,99CEN701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191206,99D7XV01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,YYYNCS01,25184,"TELEVISOR SMART 50"" 4K UN50NU7100 SAMSUNG    "
20191205,YYYNCS01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,34545301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,99IVUY01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20191205,25585401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,98506301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,99B5KZ01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20191205,99B5KZ01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,9OA2O501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,96620701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,75077301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,999OUZ01,26003,SMARTPHONE SAMSUNG GAL A20  A205 32GB PRETO  
20191205,99850401,26243,SUPORTE UNIV. BEDIN BU-25                    
20191205,99CDYO01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,99803001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,15868101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,90930501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,36492801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,99AU9201,25355,"TELEVISOR SMART 43"" UN43J5290 SAMSUNG        "
20191205,99AU9201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,46105701,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20191205,66323901,24632,CAIXA AMPLIFICADA CM-07 MONDIAL              
20191205,99DJM501,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20191205,9OMBX801,20599,ROTEADOR RE160 300 MBPS NOVO (05)            
20191205,01478201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,54776101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,99QGQA01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,9OIJ8W01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,9O42EG01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,9O42EG01,26243,SUPORTE UNIV. BEDIN BU-25                    
20191205,9O73EE01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,9OD2W501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,12933801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,90801301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,23502601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,99A3PR01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,18163701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,99H1L601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,99JSLH01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,99J83101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,99K4PZ01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,65371801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,999W8Y01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,18811801,26243,SUPORTE UNIV. BEDIN BU-25                    
20191205,21971101,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20191205,21971101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,19963101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,34157501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,78448301,26005,SMARTPHONE SAMSUNG GAL A20  A205 32GB VERM   
20191205,24394401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,09287501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,26438201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,14459401,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20191205,999KC401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,12576701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,05751601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,05751601,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20191205,9OQHM101,26007,SMARTPHONE SAMSUNG GAL A30 A305 64GB AZUL    
20191205,999A1401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,99MZMN01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,999ELK01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,13729601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,99CKHC01,21256,CELULAR BLU TANK II T193 DB PRETO AZUL       
20191205,15063001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,99CQS801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,999U0D01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,76922601,26483,SMARTPHONE SAMSUNG GAL A50 A505 128GB AZUL   
20191205,9OQHM101,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191205,9NZAQX01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,03392101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,9OOZMR01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,99D7NQ01,25904,"TELEVISOR SMART 50"" UHD BT UN50RU7100 SAMSUNG"
20191205,99D7NQ01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,07046601,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20191205,9O1P0801,26423,CAIXA AMPLIFICADA CM-09 CONNECT DJ CONTROLLER
20191205,9OALMD01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20191205,9OALMD01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,9NZTCS01,15558,PEN DRIVE 8GB PD687 TWIST ROSA               
20191205,9NZTCS01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,9NZTCS01,20966,PEN DRIVE 32GB PD589 TWIST PRETO             
20191205,99PO6701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,99AZY601,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191205,99827201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,99DI4M01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,18201001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191205,52355501,25437,RADIO CK43.ABRALLK X BOOM LG                 
20191205,80581201,26243,SUPORTE UNIV. BEDIN BU-25                    
20191204,30050801,26004,SMARTPHONE SAMSUNG GAL A20  A205 32GB AZUL   
20191204,03326101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,9OMXIX01,24335,"TELEVISOR SMART 43"" L43S4900FS SEMP TCL      "
20191204,00470701,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20191204,00470701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,12569001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,12569001,23376,"TELEVISOR SMART 48"" KDL-48W655D SONY         "
20191204,11202601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,11202601,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20191204,9O2DCP01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191204,9O7EDP01,25872,SMARTPHONE LG K12 PLUS  AZUL                 
20191204,9OB73I01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,99CCEJ01,26243,SUPORTE UNIV. BEDIN BU-25                    
20191204,02210201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,9O0UIQ01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,9OG99X01,26483,SMARTPHONE SAMSUNG GAL A50 A505 128GB AZUL   
20191204,39126901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,9OIHJS01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,9OP2V301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,9OP25001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,18227501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,14367701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,14367701,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20191204,00729801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,14475601,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20191204,14475601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,98512001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,99DAFQ01,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20191204,01960201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,20334701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,18811801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,99ELE501,26243,SUPORTE UNIV. BEDIN BU-25                    
20191204,06474601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,06300701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,96222101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,96703601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,99M5ZZ01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,99M5ZZ01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20191204,99PWYR01,26243,SUPORTE UNIV. BEDIN BU-25                    
20191204,99PWYR01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,9NZJSF01,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20191204,9NZJSF01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20191204,9NZJSF01,25193,SMARTPHONE SAMSUNG GAL J6 32GB PRATA         
20191204,9NZJSF01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,9O0UBC01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,9O4RSU01,26243,SUPORTE UNIV. BEDIN BU-25                    
20191204,9OBYGF01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,9O7BOD01,15712,SUPORTE PRETO TV LCD 10 A 55 ART.SBRP120     
20191204,9O7BOD01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,99804701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,99JZF101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,99EAWC01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191204,60981301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,90164701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,17876901,21603,DVD D-14 GAME STAR II MONDIAL                
20191204,17876901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,74645701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,9NXZ5C01,26423,CAIXA AMPLIFICADA CM-09 CONNECT DJ CONTROLLER
20191204,97127301,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20191204,97127301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,19840001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,19324601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,09750901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,99EXMU01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,24719901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,24719901,24335,"TELEVISOR SMART 43"" L43S4900FS SEMP TCL      "
20191204,24719901,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20191204,9OASE901,25355,"TELEVISOR SMART 43"" UN43J5290 SAMSUNG        "
20191204,46272201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,99K0LD01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,28336301,25884,CAIXA AMPLIFICADA MCO-07 MULTI CONNECT       
20191204,99C40C01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,000Q5901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,YYYMCT01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,YYYMCT01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20191204,YYYETX01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,YYYGRF01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20191204,YYYGRF01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,YYYMB701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,YYYMG901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191204,YYYMQ401,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20191204,YYYMQ401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
